id,kode_provinsi,provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_kelamin,kategori_pekerjaan,jumlah_korban,satuan,tahun
1156,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1157,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,PELAJAR,4,ORANG,2020
1158,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
1159,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
1160,32,JAWA BARAT,3271,KOTA BOGOR,LAKI-LAKI,TIDAK BEKERJA,2,ORANG,2020
1161,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,BEKERJA,1,ORANG,2020
1162,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,IBU RUMAH TANGGA,4,ORANG,2020
1163,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,NA,2,ORANG,2020
1164,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1165,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,PELAJAR,1,ORANG,2020
1166,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
1167,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,SWASTA/BURUH,0,ORANG,2020
1168,32,JAWA BARAT,3271,KOTA BOGOR,PEREMPUAN,TIDAK BEKERJA,2,ORANG,2020
1169,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,BEKERJA,0,ORANG,2020
1170,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
1171,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,NA,0,ORANG,2020
1172,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1173,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,PELAJAR,22,ORANG,2020
1174,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
1175,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
1176,32,JAWA BARAT,3272,KOTA SUKABUMI,LAKI-LAKI,TIDAK BEKERJA,4,ORANG,2020
1177,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,BEKERJA,4,ORANG,2020
1178,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,IBU RUMAH TANGGA,7,ORANG,2020
1179,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,NA,7,ORANG,2020
1180,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1181,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,PELAJAR,15,ORANG,2020
1182,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
1183,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,SWASTA/BURUH,0,ORANG,2020
1184,32,JAWA BARAT,3272,KOTA SUKABUMI,PEREMPUAN,TIDAK BEKERJA,4,ORANG,2020
1185,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,BEKERJA,5,ORANG,2020
1186,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,IBU RUMAH TANGGA,1,ORANG,2020
1187,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,NA,18,ORANG,2020
1188,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1189,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,PELAJAR,28,ORANG,2020
1190,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
1191,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,SWASTA/BURUH,4,ORANG,2020
1192,32,JAWA BARAT,3273,KOTA BANDUNG,LAKI-LAKI,TIDAK BEKERJA,8,ORANG,2020
1193,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,BEKERJA,24,ORANG,2020
1194,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,IBU RUMAH TANGGA,47,ORANG,2020
1195,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,NA,43,ORANG,2020
1196,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,PEDAGANG/TANI/NELAYAN,1,ORANG,2020
1197,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,PELAJAR,49,ORANG,2020
1198,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,PNS/TNI/POLRI,3,ORANG,2020
1199,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,SWASTA/BURUH,21,ORANG,2020
1200,32,JAWA BARAT,3273,KOTA BANDUNG,PEREMPUAN,TIDAK BEKERJA,16,ORANG,2020
1201,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,BEKERJA,0,ORANG,2020
1202,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
1203,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,NA,1,ORANG,2020
1204,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1205,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,PELAJAR,2,ORANG,2020
1206,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
1207,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
1208,32,JAWA BARAT,3274,KOTA CIREBON,LAKI-LAKI,TIDAK BEKERJA,1,ORANG,2020
1209,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,BEKERJA,1,ORANG,2020
1210,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,IBU RUMAH TANGGA,11,ORANG,2020
1211,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,NA,0,ORANG,2020
1212,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1213,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,PELAJAR,7,ORANG,2020
1214,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
1215,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,SWASTA/BURUH,2,ORANG,2020
1216,32,JAWA BARAT,3274,KOTA CIREBON,PEREMPUAN,TIDAK BEKERJA,4,ORANG,2020
1217,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,BEKERJA,0,ORANG,2020
1218,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
1219,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,NA,3,ORANG,2020
1220,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1221,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,PELAJAR,32,ORANG,2020
1222,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
1223,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
1224,32,JAWA BARAT,3275,KOTA BEKASI,LAKI-LAKI,TIDAK BEKERJA,9,ORANG,2020
1225,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,BEKERJA,3,ORANG,2020
1226,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,IBU RUMAH TANGGA,8,ORANG,2020
1227,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,NA,16,ORANG,2020
1228,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,1,ORANG,2020
1229,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,PELAJAR,74,ORANG,2020
1230,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,PNS/TNI/POLRI,1,ORANG,2020
1231,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,SWASTA/BURUH,3,ORANG,2020
1232,32,JAWA BARAT,3275,KOTA BEKASI,PEREMPUAN,TIDAK BEKERJA,11,ORANG,2020
1233,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,BEKERJA,0,ORANG,2020
1234,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
1235,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,NA,3,ORANG,2020
1236,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1237,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,PELAJAR,20,ORANG,2020
1238,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
1239,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
1240,32,JAWA BARAT,3276,KOTA DEPOK,LAKI-LAKI,TIDAK BEKERJA,9,ORANG,2020
1241,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,BEKERJA,2,ORANG,2020
1242,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,IBU RUMAH TANGGA,6,ORANG,2020
1243,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,NA,28,ORANG,2020
1244,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1245,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,PELAJAR,18,ORANG,2020
1246,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,PNS/TNI/POLRI,1,ORANG,2020
1247,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,SWASTA/BURUH,1,ORANG,2020
1248,32,JAWA BARAT,3276,KOTA DEPOK,PEREMPUAN,TIDAK BEKERJA,17,ORANG,2020
1249,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,BEKERJA,0,ORANG,2020
1250,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
1251,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,NA,2,ORANG,2020
1252,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1253,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,PELAJAR,2,ORANG,2020
1254,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
1255,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
1256,32,JAWA BARAT,3277,KOTA CIMAHI,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2020
1257,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,BEKERJA,1,ORANG,2020
1258,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,IBU RUMAH TANGGA,5,ORANG,2020
1259,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,NA,4,ORANG,2020
1260,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1261,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,PELAJAR,8,ORANG,2020
1262,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
1263,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,SWASTA/BURUH,0,ORANG,2020
1264,32,JAWA BARAT,3277,KOTA CIMAHI,PEREMPUAN,TIDAK BEKERJA,2,ORANG,2020
1265,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,BEKERJA,0,ORANG,2020
1266,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
1267,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,NA,0,ORANG,2020
1268,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1269,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,PELAJAR,2,ORANG,2020
1270,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
1271,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
1272,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2020
1273,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,BEKERJA,1,ORANG,2020
1274,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,IBU RUMAH TANGGA,3,ORANG,2020
1275,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,NA,4,ORANG,2020
1276,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1277,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,PELAJAR,7,ORANG,2020
1278,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
1279,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,SWASTA/BURUH,0,ORANG,2020
1280,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEREMPUAN,TIDAK BEKERJA,2,ORANG,2020
1281,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,BEKERJA,0,ORANG,2020
1282,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2020
1283,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,NA,2,ORANG,2020
1284,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1285,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,PELAJAR,0,ORANG,2020
1286,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2020
1287,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2020
1288,32,JAWA BARAT,3279,KOTA BANJAR,LAKI-LAKI,TIDAK BEKERJA,5,ORANG,2020
1289,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,BEKERJA,0,ORANG,2020
1290,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,IBU RUMAH TANGGA,1,ORANG,2020
1291,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,NA,11,ORANG,2020
1292,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2020
1293,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,PELAJAR,0,ORANG,2020
1294,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2020
1295,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,SWASTA/BURUH,0,ORANG,2020
1296,32,JAWA BARAT,3279,KOTA BANJAR,PEREMPUAN,TIDAK BEKERJA,5,ORANG,2020
1297,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,BEKERJA,0,ORANG,2021
1298,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,IBU RUMAH TANGGA,1,ORANG,2021
1299,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,NA,2,ORANG,2021
1300,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1301,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,PELAJAR,3,ORANG,2021
1302,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1303,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1304,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAKI-LAKI,TIDAK BEKERJA,3,ORANG,2021
1305,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,BEKERJA,3,ORANG,2021
1306,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,IBU RUMAH TANGGA,5,ORANG,2021
1307,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,NA,10,ORANG,2021
1308,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1309,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,PELAJAR,12,ORANG,2021
1310,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2021
1311,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,SWASTA/BURUH,0,ORANG,2021
1312,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEREMPUAN,TIDAK BEKERJA,6,ORANG,2021
1313,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,BEKERJA,0,ORANG,2021
1314,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1315,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,NA,1,ORANG,2021
1316,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1317,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,PELAJAR,19,ORANG,2021
1318,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1319,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1320,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAKI-LAKI,TIDAK BEKERJA,12,ORANG,2021
1321,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,BEKERJA,45,ORANG,2021
1322,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,IBU RUMAH TANGGA,21,ORANG,2021
1323,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,NA,7,ORANG,2021
1324,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1325,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,PELAJAR,70,ORANG,2021
1326,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,PNS/TNI/POLRI,1,ORANG,2021
1327,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,SWASTA/BURUH,0,ORANG,2021
1328,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEREMPUAN,TIDAK BEKERJA,34,ORANG,2021
1329,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,BEKERJA,0,ORANG,2021
1330,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1331,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,NA,4,ORANG,2021
1332,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1333,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,PELAJAR,3,ORANG,2021
1334,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1335,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1336,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2021
1337,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,BEKERJA,0,ORANG,2021
1338,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,IBU RUMAH TANGGA,1,ORANG,2021
1339,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,NA,1,ORANG,2021
1340,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1341,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,PELAJAR,0,ORANG,2021
1342,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2021
1343,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,SWASTA/BURUH,0,ORANG,2021
1344,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEREMPUAN,TIDAK BEKERJA,0,ORANG,2021
1345,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,BEKERJA,0,ORANG,2021
1346,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1347,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,NA,8,ORANG,2021
1348,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1349,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,PELAJAR,22,ORANG,2021
1350,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1351,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1352,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAKI-LAKI,TIDAK BEKERJA,3,ORANG,2021
1353,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,BEKERJA,20,ORANG,2021
1354,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,IBU RUMAH TANGGA,20,ORANG,2021
1355,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,NA,29,ORANG,2021
1356,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1357,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,PELAJAR,41,ORANG,2021
1358,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,PNS/TNI/POLRI,1,ORANG,2021
1359,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,SWASTA/BURUH,2,ORANG,2021
1360,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEREMPUAN,TIDAK BEKERJA,21,ORANG,2021
1361,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,BEKERJA,0,ORANG,2021
1362,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1363,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,NA,2,ORANG,2021
1364,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1365,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,PELAJAR,0,ORANG,2021
1366,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1367,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1368,32,JAWA BARAT,3205,KABUPATEN GARUT,LAKI-LAKI,TIDAK BEKERJA,0,ORANG,2021
1369,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,BEKERJA,0,ORANG,2021
1370,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,IBU RUMAH TANGGA,0,ORANG,2021
1371,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,NA,24,ORANG,2021
1372,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1373,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,PELAJAR,7,ORANG,2021
1374,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,PNS/TNI/POLRI,0,ORANG,2021
1375,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,SWASTA/BURUH,0,ORANG,2021
1376,32,JAWA BARAT,3205,KABUPATEN GARUT,PEREMPUAN,TIDAK BEKERJA,4,ORANG,2021
1377,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,BEKERJA,1,ORANG,2021
1378,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,IBU RUMAH TANGGA,0,ORANG,2021
1379,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,NA,0,ORANG,2021
1380,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1381,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,PELAJAR,23,ORANG,2021
1382,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,PNS/TNI/POLRI,0,ORANG,2021
1383,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,SWASTA/BURUH,0,ORANG,2021
1384,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAKI-LAKI,TIDAK BEKERJA,6,ORANG,2021
1385,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,BEKERJA,2,ORANG,2021
1386,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,IBU RUMAH TANGGA,11,ORANG,2021
1387,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,NA,7,ORANG,2021
1388,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,PEDAGANG/TANI/NELAYAN,0,ORANG,2021
1389,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEREMPUAN,PELAJAR,39,ORANG,2021
